year,source,target,value
2013,Austria,oil_petroleum_exports,2574.633
2014,Austria,oil_petroleum_exports,2720.456
2015,Austria,oil_petroleum_exports,2833.114
2016,Austria,oil_petroleum_exports,2757.742
2017,Austria,oil_petroleum_exports,2757.759
2018,Austria,oil_petroleum_exports,3182.797
2019,Austria,oil_petroleum_exports,2944.041
2020,Austria,oil_petroleum_exports,2878.558
total,Austria,oil_petroleum_exports,27431.648
2011,Poland,oil_petroleum_exports,4872.0
2012,Poland,oil_petroleum_exports,5982.0
2013,Poland,oil_petroleum_exports,6974.0
2014,Poland,oil_petroleum_exports,7535.0
2015,Poland,oil_petroleum_exports,8501.0
2016,Poland,oil_petroleum_exports,7349.0
2017,Poland,oil_petroleum_exports,5414.755
2018,Poland,oil_petroleum_exports,6211.698
2019,Poland,oil_petroleum_exports,5485.06
2020,Poland,oil_petroleum_exports,4804.457
total,Poland,oil_petroleum_exports,63128.97
2011,Portugal,oil_petroleum_exports,2856.0
2012,Portugal,oil_petroleum_exports,3703.0
2013,Portugal,oil_petroleum_exports,5526.0
2014,Portugal,oil_petroleum_exports,4734.0
2015,Portugal,oil_petroleum_exports,6802.0
2016,Portugal,oil_petroleum_exports,6681.0
2017,Portugal,oil_petroleum_exports,6915.292
2018,Portugal,oil_petroleum_exports,5290.461
2019,Portugal,oil_petroleum_exports,4802.271
2020,Portugal,oil_petroleum_exports,5245.365
total,Portugal,oil_petroleum_exports,52555.389
2011,Romania,oil_petroleum_exports,3708.0
2012,Romania,oil_petroleum_exports,3407.0
2013,Romania,oil_petroleum_exports,3848.0
2014,Romania,oil_petroleum_exports,4665.0
2015,Romania,oil_petroleum_exports,4769.0
2016,Romania,oil_petroleum_exports,5176.448
2017,Romania,oil_petroleum_exports,5057.598
2018,Romania,oil_petroleum_exports,5330.796
2019,Romania,oil_petroleum_exports,5432.038
2020,Romania,oil_petroleum_exports,4343.689
total,Romania,oil_petroleum_exports,45737.569
2011,Slovenia,oil_petroleum_exports,710.0
2012,Slovenia,oil_petroleum_exports,812.0
2013,Slovenia,oil_petroleum_exports,935.0
2014,Slovenia,oil_petroleum_exports,1393.0
2015,Slovenia,oil_petroleum_exports,1717.0
2016,Slovenia,oil_petroleum_exports,2045.0
2017,Slovenia,oil_petroleum_exports,2080.889
2018,Slovenia,oil_petroleum_exports,2112.389
2019,Slovenia,oil_petroleum_exports,2306.308
2020,Slovenia,oil_petroleum_exports,1919.421
total,Slovenia,oil_petroleum_exports,16031.007
2011,Slovakia,oil_petroleum_exports,3938.0
2012,Slovakia,oil_petroleum_exports,3518.0
2013,Slovakia,oil_petroleum_exports,4122.0
2014,Slovakia,oil_petroleum_exports,3653.0
2015,Slovakia,oil_petroleum_exports,4391.0
2016,Slovakia,oil_petroleum_exports,4125.0
2017,Slovakia,oil_petroleum_exports,3951.0
2018,Slovakia,oil_petroleum_exports,3545.0
2019,Slovakia,oil_petroleum_exports,3354.0
2020,Slovakia,oil_petroleum_exports,3623.0
total,Slovakia,oil_petroleum_exports,38220.0
2011,Finland,oil_petroleum_exports,7184.0
2012,Finland,oil_petroleum_exports,7597.0
2013,Finland,oil_petroleum_exports,9051.0
2014,Finland,oil_petroleum_exports,8502.0
2015,Finland,oil_petroleum_exports,6847.0
2016,Finland,oil_petroleum_exports,9065.0
2017,Finland,oil_petroleum_exports,9000.0
2018,Finland,oil_petroleum_exports,8807.0
2019,Finland,oil_petroleum_exports,9490.0
2020,Finland,oil_petroleum_exports,8732.0
total,Finland,oil_petroleum_exports,84275.0
2011,Sweden,oil_petroleum_exports,11507.0
2012,Sweden,oil_petroleum_exports,13408.0
2013,Sweden,oil_petroleum_exports,9916.0
2014,Sweden,oil_petroleum_exports,12565.0
2015,Sweden,oil_petroleum_exports,15061.0
2016,Sweden,oil_petroleum_exports,16839.0
2017,Sweden,oil_petroleum_exports,17884.0
2018,Sweden,oil_petroleum_exports,17096.0
2019,Sweden,oil_petroleum_exports,11609.43
2020,Sweden,oil_petroleum_exports,13214.847
total,Sweden,oil_petroleum_exports,139100.277
2011,Iceland,oil_petroleum_exports,0.0
2012,Iceland,oil_petroleum_exports,0.0
2013,Iceland,oil_petroleum_exports,0.0
2014,Iceland,oil_petroleum_exports,0.0
2015,Iceland,oil_petroleum_exports,0.0
2016,Iceland,oil_petroleum_exports,0.0
2017,Iceland,oil_petroleum_exports,0.0
2018,Iceland,oil_petroleum_exports,0.0
2019,Iceland,oil_petroleum_exports,0.0
2020,Iceland,oil_petroleum_exports,0.0
total,Iceland,oil_petroleum_exports,0.0
2014,Liechtenstein,oil_petroleum_exports,0.0
2015,Liechtenstein,oil_petroleum_exports,0.0
2016,Liechtenstein,oil_petroleum_exports,0.0
2017,Liechtenstein,oil_petroleum_exports,0.0
2018,Liechtenstein,oil_petroleum_exports,0.0
2019,Liechtenstein,oil_petroleum_exports,0.0
2020,Liechtenstein,oil_petroleum_exports,0.0
total,Liechtenstein,oil_petroleum_exports,0.0
2011,Norway,oil_petroleum_exports,87718.0
2012,Norway,oil_petroleum_exports,79803.0
2013,Norway,oil_petroleum_exports,75146.0
2014,Norway,oil_petroleum_exports,79413.0
2015,Norway,oil_petroleum_exports,83132.0
2016,Norway,oil_petroleum_exports,86200.286
2017,Norway,oil_petroleum_exports,86168.0
2018,Norway,oil_petroleum_exports,80928.061
2019,Norway,oil_petroleum_exports,79426.092
2020,Norway,oil_petroleum_exports,91956.251
total,Norway,oil_petroleum_exports,829890.69
2011,United Kingdom,oil_petroleum_exports,61424.0
2012,United Kingdom,oil_petroleum_exports,60850.0
2013,United Kingdom,oil_petroleum_exports,60004.0
2014,United Kingdom,oil_petroleum_exports,53697.0
2015,United Kingdom,oil_petroleum_exports,56585.0
2016,United Kingdom,oil_petroleum_exports,59105.088
2017,United Kingdom,oil_petroleum_exports,61446.096
2018,United Kingdom,oil_petroleum_exports,66868.681
2019,United Kingdom,oil_petroleum_exports,65561.001
total,United Kingdom,oil_petroleum_exports,545540.866
2011,Montenegro,oil_petroleum_exports,15.0
2012,Montenegro,oil_petroleum_exports,12.0
2013,Montenegro,oil_petroleum_exports,14.0
2014,Montenegro,oil_petroleum_exports,11.0
2015,Montenegro,oil_petroleum_exports,16.0
2016,Montenegro,oil_petroleum_exports,15.0
2017,Montenegro,oil_petroleum_exports,32.9
2018,Montenegro,oil_petroleum_exports,31.2
2019,Montenegro,oil_petroleum_exports,31.1
2020,Montenegro,oil_petroleum_exports,9.4
total,Montenegro,oil_petroleum_exports,187.6
2011,North Macedonia,oil_petroleum_exports,383.0
2012,North Macedonia,oil_petroleum_exports,274.0
2013,North Macedonia,oil_petroleum_exports,202.0
2014,North Macedonia,oil_petroleum_exports,187.0
2015,North Macedonia,oil_petroleum_exports,173.0
2016,North Macedonia,oil_petroleum_exports,109.975
2017,North Macedonia,oil_petroleum_exports,98.504
2018,North Macedonia,oil_petroleum_exports,124.381
2019,North Macedonia,oil_petroleum_exports,159.064
2020,North Macedonia,oil_petroleum_exports,103.364
total,North Macedonia,oil_petroleum_exports,1814.288
2011,Albania,oil_petroleum_exports,800.0
2012,Albania,oil_petroleum_exports,977.0
2013,Albania,oil_petroleum_exports,1202.0
2014,Albania,oil_petroleum_exports,1209.0
2015,Albania,oil_petroleum_exports,1158.0
2016,Albania,oil_petroleum_exports,907.0
2017,Albania,oil_petroleum_exports,643.37
2018,Albania,oil_petroleum_exports,728.258
2019,Albania,oil_petroleum_exports,815.369
2020,Albania,oil_petroleum_exports,727.568
total,Albania,oil_petroleum_exports,9167.565
2011,Serbia,oil_petroleum_exports,284.0
2012,Serbia,oil_petroleum_exports,292.0
2013,Serbia,oil_petroleum_exports,567.0
2014,Serbia,oil_petroleum_exports,662.0
2015,Serbia,oil_petroleum_exports,771.0
2016,Serbia,oil_petroleum_exports,744.0
2017,Serbia,oil_petroleum_exports,859.911
2018,Serbia,oil_petroleum_exports,936.243
2019,Serbia,oil_petroleum_exports,795.389
2020,Serbia,oil_petroleum_exports,896.503
total,Serbia,oil_petroleum_exports,6808.046
2011,Turkey,oil_petroleum_exports,7365.0
2012,Turkey,oil_petroleum_exports,7626.0
2013,Turkey,oil_petroleum_exports,8085.0
2014,Turkey,oil_petroleum_exports,6951.0
2015,Turkey,oil_petroleum_exports,7588.0
2016,Turkey,oil_petroleum_exports,6489.0
2017,Turkey,oil_petroleum_exports,6760.0
2018,Turkey,oil_petroleum_exports,5004.0
2019,Turkey,oil_petroleum_exports,8491.0
2020,Turkey,oil_petroleum_exports,7595.49
total,Turkey,oil_petroleum_exports,71954.49
2014,Bosnia and Herzegovina,oil_petroleum_exports,306.0
2015,Bosnia and Herzegovina,oil_petroleum_exports,243.0
2016,Bosnia and Herzegovina,oil_petroleum_exports,221.0
2017,Bosnia and Herzegovina,oil_petroleum_exports,258.0
2018,Bosnia and Herzegovina,oil_petroleum_exports,227.877
2019,Bosnia and Herzegovina,oil_petroleum_exports,41.188
2020,Bosnia and Herzegovina,oil_petroleum_exports,10.742
total,Bosnia and Herzegovina,oil_petroleum_exports,1307.807
2011,Kosovo (under United Nations Security Council Resolution 1244/99),oil_petroleum_exports,0.0
2012,Kosovo (under United Nations Security Council Resolution 1244/99),oil_petroleum_exports,1.0
2013,Kosovo (under United Nations Security Council Resolution 1244/99),oil_petroleum_exports,1.0
2014,Kosovo (under United Nations Security Council Resolution 1244/99),oil_petroleum_exports,2.0
2015,Kosovo (under United Nations Security Council Resolution 1244/99),oil_petroleum_exports,10.0
2016,Kosovo (under United Nations Security Council Resolution 1244/99),oil_petroleum_exports,11.0
2017,Kosovo (under United Nations Security Council Resolution 1244/99),oil_petroleum_exports,2.998
2018,Kosovo (under United Nations Security Council Resolution 1244/99),oil_petroleum_exports,12.03
2019,Kosovo (under United Nations Security Council Resolution 1244/99),oil_petroleum_exports,15.158
2020,Kosovo (under United Nations Security Council Resolution 1244/99),oil_petroleum_exports,8.211
total,Kosovo (under United Nations Security Council Resolution 1244/99),oil_petroleum_exports,63.397
2011,Moldova,oil_petroleum_exports,15.0
2012,Moldova,oil_petroleum_exports,18.0
2013,Moldova,oil_petroleum_exports,33.0
2014,Moldova,oil_petroleum_exports,18.0
2015,Moldova,oil_petroleum_exports,14.0
2016,Moldova,oil_petroleum_exports,16.0
2017,Moldova,oil_petroleum_exports,34.932
2018,Moldova,oil_petroleum_exports,27.0
2019,Moldova,oil_petroleum_exports,9.8
2020,Moldova,oil_petroleum_exports,13.9
total,Moldova,oil_petroleum_exports,199.632
2011,Ukraine,oil_petroleum_exports,4183.0
2012,Ukraine,oil_petroleum_exports,1725.0
2013,Ukraine,oil_petroleum_exports,1007.0
2014,Ukraine,oil_petroleum_exports,827.0
2015,Ukraine,oil_petroleum_exports,121.0
2016,Ukraine,oil_petroleum_exports,48.0
2017,Ukraine,oil_petroleum_exports,375.0
2018,Ukraine,oil_petroleum_exports,329.64
2019,Ukraine,oil_petroleum_exports,817.2
2020,Ukraine,oil_petroleum_exports,347.7
total,Ukraine,oil_petroleum_exports,9780.54
2013,Georgia,oil_petroleum_exports,70.0
2014,Georgia,oil_petroleum_exports,66.0
2015,Georgia,oil_petroleum_exports,265.0
2016,Georgia,oil_petroleum_exports,136.0
2017,Georgia,oil_petroleum_exports,265.0
2018,Georgia,oil_petroleum_exports,114.0
2019,Georgia,oil_petroleum_exports,23.536
2020,Georgia,oil_petroleum_exports,16.651
total,Georgia,oil_petroleum_exports,956.187
2011,biofuel_imports,Belgium,0.0
2012,biofuel_imports,Belgium,0.0
2013,biofuel_imports,Belgium,0.0
2014,biofuel_imports,Belgium,0.0
2015,biofuel_imports,Belgium,0.0
2016,biofuel_imports,Belgium,0.0
2017,biofuel_imports,Belgium,0.0
2018,biofuel_imports,Belgium,0.0
2019,biofuel_imports,Belgium,0.0
2020,biofuel_imports,Belgium,0.0
total,biofuel_imports,Belgium,0.0
2011,biofuel_imports,Bulgaria,0.0
2012,biofuel_imports,Bulgaria,22.255
2013,biofuel_imports,Bulgaria,8.096
2014,biofuel_imports,Bulgaria,20.238
2015,biofuel_imports,Bulgaria,47.259
2016,biofuel_imports,Bulgaria,59.288
2017,biofuel_imports,Bulgaria,34.524
2018,biofuel_imports,Bulgaria,49.323
2019,biofuel_imports,Bulgaria,84.924
2020,biofuel_imports,Bulgaria,98.384
total,biofuel_imports,Bulgaria,424.291
2011,biofuel_imports,Czechia,19.0
2012,biofuel_imports,Czechia,18.0
2013,biofuel_imports,Czechia,36.0
2014,biofuel_imports,Czechia,25.117
2015,biofuel_imports,Czechia,24.087
2016,biofuel_imports,Czechia,23.599
2017,biofuel_imports,Czechia,27.082
2018,biofuel_imports,Czechia,27.487
2019,biofuel_imports,Czechia,21.747
2020,biofuel_imports,Czechia,21.657
total,biofuel_imports,Czechia,243.776
2011,biofuel_imports,Denmark,1588.836
2012,biofuel_imports,Denmark,1813.891
2013,biofuel_imports,Denmark,1893.0
2014,biofuel_imports,Denmark,1987.58
2015,biofuel_imports,Denmark,1956.76
2016,biofuel_imports,Denmark,2390.739
2017,biofuel_imports,Denmark,3144.702
2018,biofuel_imports,Denmark,3025.058
2019,biofuel_imports,Denmark,2956.956
2020,biofuel_imports,Denmark,2555.402
total,biofuel_imports,Denmark,23312.924
2011,biofuel_imports,Germany (until 1990 former territory of the FRG),261.0
2012,biofuel_imports,Germany (until 1990 former territory of the FRG),348.0
2013,biofuel_imports,Germany (until 1990 former territory of the FRG),548.0
2014,biofuel_imports,Germany (until 1990 former territory of the FRG),419.0
2015,biofuel_imports,Germany (until 1990 former territory of the FRG),447.0
2016,biofuel_imports,Germany (until 1990 former territory of the FRG),443.0
2017,biofuel_imports,Germany (until 1990 former territory of the FRG),433.0
2018,biofuel_imports,Germany (until 1990 former territory of the FRG),377.0
2019,biofuel_imports,Germany (until 1990 former territory of the FRG),317.0
2020,biofuel_imports,Germany (until 1990 former territory of the FRG),293.0
total,biofuel_imports,Germany (until 1990 former territory of the FRG),3886.0
2011,biofuel_imports,Estonia,0.0
2012,biofuel_imports,Estonia,14.621
2013,biofuel_imports,Estonia,4.672
2014,biofuel_imports,Estonia,61.576
2015,biofuel_imports,Estonia,17.284
2016,biofuel_imports,Estonia,9.19
2017,biofuel_imports,Estonia,9.0
2018,biofuel_imports,Estonia,11.971
2019,biofuel_imports,Estonia,10.274
2020,biofuel_imports,Estonia,0.0
total,biofuel_imports,Estonia,138.588
2011,biofuel_imports,Ireland,0.0
2012,biofuel_imports,Ireland,0.0
2013,biofuel_imports,Ireland,0.0
2014,biofuel_imports,Ireland,0.0
2015,biofuel_imports,Ireland,0.0
2016,biofuel_imports,Ireland,0.0
2017,biofuel_imports,Ireland,0.0
2018,biofuel_imports,Ireland,0.0
2019,biofuel_imports,Ireland,0.0
2020,biofuel_imports,Ireland,0.0
total,biofuel_imports,Ireland,0.0
2011,biofuel_imports,Greece,0.028
2012,biofuel_imports,Greece,17.912
2013,biofuel_imports,Greece,16.273
2014,biofuel_imports,Greece,20.885
2015,biofuel_imports,Greece,26.669
2016,biofuel_imports,Greece,31.741
2017,biofuel_imports,Greece,43.154
2018,biofuel_imports,Greece,46.176
2019,biofuel_imports,Greece,40.266
2020,biofuel_imports,Greece,43.715
total,biofuel_imports,Greece,286.819
2011,biofuel_imports,Spain,0.0
2012,biofuel_imports,Spain,0.0
2013,biofuel_imports,Spain,0.0
2014,biofuel_imports,Spain,37.46
2015,biofuel_imports,Spain,0.0
2016,biofuel_imports,Spain,0.0
2017,biofuel_imports,Spain,0.0
2018,biofuel_imports,Spain,0.0
2019,biofuel_imports,Spain,0.0
2020,biofuel_imports,Spain,0.0
total,biofuel_imports,Spain,37.46
2011,biofuel_imports,France,0.0
2012,biofuel_imports,France,25.885
2013,biofuel_imports,France,92.556
2014,biofuel_imports,France,172.088
2015,biofuel_imports,France,157.256
2016,biofuel_imports,France,249.259
2017,biofuel_imports,France,271.183
2018,biofuel_imports,France,276.66
2019,biofuel_imports,France,407.69
2020,biofuel_imports,France,411.599
total,biofuel_imports,France,2064.176
2011,biofuel_imports,Croatia,0.0
2012,biofuel_imports,Croatia,0.868
2013,biofuel_imports,Croatia,2.36
2014,biofuel_imports,Croatia,3.993
2015,biofuel_imports,Croatia,6.681
2016,biofuel_imports,Croatia,13.838
2017,biofuel_imports,Croatia,14.06
2018,biofuel_imports,Croatia,22.3
2019,biofuel_imports,Croatia,33.3
2020,biofuel_imports,Croatia,42.5
total,biofuel_imports,Croatia,139.9
2011,biofuel_imports,Italy,1012.37
2012,biofuel_imports,Italy,1197.209
2013,biofuel_imports,Italy,1748.729
2014,biofuel_imports,Italy,1935.964
2015,biofuel_imports,Italy,1653.602
2016,biofuel_imports,Italy,1663.82
2017,biofuel_imports,Italy,1792.547
2018,biofuel_imports,Italy,2241.54
2019,biofuel_imports,Italy,2461.437
2020,biofuel_imports,Italy,2227.193
total,biofuel_imports,Italy,17934.411
2011,biofuel_imports,Cyprus,0.0
2012,biofuel_imports,Cyprus,2.236
2013,biofuel_imports,Cyprus,2.28
2014,biofuel_imports,Cyprus,2.568
2015,biofuel_imports,Cyprus,3.854
2016,biofuel_imports,Cyprus,2.13
2017,biofuel_imports,Cyprus,3.367
2018,biofuel_imports,Cyprus,1.907
2019,biofuel_imports,Cyprus,3.275
2020,biofuel_imports,Cyprus,4.3
total,biofuel_imports,Cyprus,25.917
2011,biofuel_imports,Latvia,3.0
2012,biofuel_imports,Latvia,34.016
2013,biofuel_imports,Latvia,40.776
2014,biofuel_imports,Latvia,87.661
2015,biofuel_imports,Latvia,126.76
2016,biofuel_imports,Latvia,171.29
2017,biofuel_imports,Latvia,187.289
2018,biofuel_imports,Latvia,239.289
2019,biofuel_imports,Latvia,295.183
2020,biofuel_imports,Latvia,423.827
total,biofuel_imports,Latvia,1609.091
2011,biofuel_imports,Lithuania,0.0
2012,biofuel_imports,Lithuania,39.591
2013,biofuel_imports,Lithuania,58.031
2014,biofuel_imports,Lithuania,72.445
2015,biofuel_imports,Lithuania,83.204
2016,biofuel_imports,Lithuania,85.929
2017,biofuel_imports,Lithuania,117.99
2018,biofuel_imports,Lithuania,196.0
2019,biofuel_imports,Lithuania,241.1
2020,biofuel_imports,Lithuania,277.0
total,biofuel_imports,Lithuania,1171.29
2011,biofuel_imports,Luxembourg,1.564
2012,biofuel_imports,Luxembourg,2.429
2013,biofuel_imports,Luxembourg,8.199
2014,biofuel_imports,Luxembourg,5.693
2015,biofuel_imports,Luxembourg,6.994
2016,biofuel_imports,Luxembourg,6.052
2017,biofuel_imports,Luxembourg,7.815
2018,biofuel_imports,Luxembourg,7.914
2019,biofuel_imports,Luxembourg,6.421
2020,biofuel_imports,Luxembourg,10.854
total,biofuel_imports,Luxembourg,63.935
2011,biofuel_imports,Hungary,0.0
2012,biofuel_imports,Hungary,0.0
2013,biofuel_imports,Hungary,0.0
2014,biofuel_imports,Hungary,0.0
2015,biofuel_imports,Hungary,0.0
2016,biofuel_imports,Hungary,0.0
2017,biofuel_imports,Hungary,0.0
2018,biofuel_imports,Hungary,0.0
2019,biofuel_imports,Hungary,0.0
2020,biofuel_imports,Hungary,0.0
total,biofuel_imports,Hungary,0.0
2011,biofuel_imports,Malta,0.0
2012,biofuel_imports,Malta,0.0
2013,biofuel_imports,Malta,0.0
2014,biofuel_imports,Malta,0.0
2015,biofuel_imports,Malta,0.0
2016,biofuel_imports,Malta,0.0
2017,biofuel_imports,Malta,0.0
2018,biofuel_imports,Malta,0.0
2019,biofuel_imports,Malta,0.0
2020,biofuel_imports,Malta,0.0
total,biofuel_imports,Malta,0.0
2011,biofuel_imports,Netherlands,0.0
2012,biofuel_imports,Netherlands,1020.0
2013,biofuel_imports,Netherlands,610.0
2014,biofuel_imports,Netherlands,179.0
2015,biofuel_imports,Netherlands,0.0
2016,biofuel_imports,Netherlands,0.0
2017,biofuel_imports,Netherlands,0.0
2018,biofuel_imports,Netherlands,164.0
2019,biofuel_imports,Netherlands,798.0
2020,biofuel_imports,Netherlands,2168.001
total,biofuel_imports,Netherlands,4939.001
2011,biofuel_imports,Austria,784.059
2012,biofuel_imports,Austria,626.226
2013,biofuel_imports,Austria,1037.396
2014,biofuel_imports,Austria,343.846
2015,biofuel_imports,Austria,367.842
2016,biofuel_imports,Austria,392.201
2017,biofuel_imports,Austria,405.745
2018,biofuel_imports,Austria,467.093
2019,biofuel_imports,Austria,336.792
2020,biofuel_imports,Austria,145.636
total,biofuel_imports,Austria,4906.836
2011,biofuel_imports,Poland,0.0
2012,biofuel_imports,Poland,0.0
2013,biofuel_imports,Poland,0.0
2014,biofuel_imports,Poland,0.0
2015,biofuel_imports,Poland,0.0
2016,biofuel_imports,Poland,0.0
2017,biofuel_imports,Poland,0.0
2018,biofuel_imports,Poland,0.0
2019,biofuel_imports,Poland,0.0
2020,biofuel_imports,Poland,0.0
total,biofuel_imports,Poland,0.0
2011,biofuel_imports,Portugal,0.0
2012,biofuel_imports,Portugal,0.0
2013,biofuel_imports,Portugal,0.0
2014,biofuel_imports,Portugal,60.121
2015,biofuel_imports,Portugal,66.0
2016,biofuel_imports,Portugal,130.919
2017,biofuel_imports,Portugal,35.595
2018,biofuel_imports,Portugal,68.603
2019,biofuel_imports,Portugal,21.669
2020,biofuel_imports,Portugal,41.208
total,biofuel_imports,Portugal,424.115
2011,biofuel_imports,Romania,0.0
2012,biofuel_imports,Romania,4.783
2013,biofuel_imports,Romania,6.217
2014,biofuel_imports,Romania,2.816
2015,biofuel_imports,Romania,8.147
2016,biofuel_imports,Romania,13.83
2017,biofuel_imports,Romania,15.904
2018,biofuel_imports,Romania,206.141
2019,biofuel_imports,Romania,37.28
2020,biofuel_imports,Romania,41.848
total,biofuel_imports,Romania,336.966
2011,biofuel_imports,Slovenia,0.0
2012,biofuel_imports,Slovenia,0.0
2013,biofuel_imports,Slovenia,0.0
2014,biofuel_imports,Slovenia,0.0
2015,biofuel_imports,Slovenia,0.0
2016,biofuel_imports,Slovenia,0.0
2017,biofuel_imports,Slovenia,0.0
2018,biofuel_imports,Slovenia,0.0
2019,biofuel_imports,Slovenia,0.0
2020,biofuel_imports,Slovenia,0.0
total,biofuel_imports,Slovenia,0.0
2011,biofuel_imports,Slovakia,0.0
2012,biofuel_imports,Slovakia,0.0
2013,biofuel_imports,Slovakia,0.0
2014,biofuel_imports,Slovakia,0.0
2015,biofuel_imports,Slovakia,0.0
2016,biofuel_imports,Slovakia,0.0
2017,biofuel_imports,Slovakia,0.0
2018,biofuel_imports,Slovakia,0.0
2019,biofuel_imports,Slovakia,0.0
2020,biofuel_imports,Slovakia,0.0
total,biofuel_imports,Slovakia,0.0
2011,biofuel_imports,Finland,14.412
2012,biofuel_imports,Finland,28.271
2013,biofuel_imports,Finland,60.137
2014,biofuel_imports,Finland,45.966
2015,biofuel_imports,Finland,59.495
2016,biofuel_imports,Finland,49.992
2017,biofuel_imports,Finland,86.785
2018,biofuel_imports,Finland,94.519
2019,biofuel_imports,Finland,100.079
2020,biofuel_imports,Finland,106.964
total,biofuel_imports,Finland,646.62
2011,biofuel_imports,Sweden,0.0
2012,biofuel_imports,Sweden,500.068
2013,biofuel_imports,Sweden,715.462
2014,biofuel_imports,Sweden,526.801
2015,biofuel_imports,Sweden,364.593
2016,biofuel_imports,Sweden,280.134
2017,biofuel_imports,Sweden,269.0
2018,biofuel_imports,Sweden,380.0
2019,biofuel_imports,Sweden,435.0
2020,biofuel_imports,Sweden,119.0
total,biofuel_imports,Sweden,3590.058
2011,biofuel_imports,Iceland,0.0
2012,biofuel_imports,Iceland,0.0
2013,biofuel_imports,Iceland,0.0
2014,biofuel_imports,Iceland,0.0
2015,biofuel_imports,Iceland,0.0
2016,biofuel_imports,Iceland,0.0
2017,biofuel_imports,Iceland,0.0
2018,biofuel_imports,Iceland,0.0
2019,biofuel_imports,Iceland,0.0
2020,biofuel_imports,Iceland,0.0
total,biofuel_imports,Iceland,0.0
2014,biofuel_imports,Liechtenstein,0.0
2015,biofuel_imports,Liechtenstein,0.0
2016,biofuel_imports,Liechtenstein,0.0
2017,biofuel_imports,Liechtenstein,1.0
2018,biofuel_imports,Liechtenstein,2.0
2019,biofuel_imports,Liechtenstein,2.0
2020,biofuel_imports,Liechtenstein,2.0
total,biofuel_imports,Liechtenstein,7.0
2011,biofuel_imports,Norway,0.0
2012,biofuel_imports,Norway,0.0
2013,biofuel_imports,Norway,0.0
2014,biofuel_imports,Norway,0.0
2015,biofuel_imports,Norway,0.0
2016,biofuel_imports,Norway,0.0
2017,biofuel_imports,Norway,0.0
2018,biofuel_imports,Norway,0.0
2019,biofuel_imports,Norway,0.0
2020,biofuel_imports,Norway,0.0
total,biofuel_imports,Norway,0.0
2011,biofuel_imports,United Kingdom,997.369
2012,biofuel_imports,United Kingdom,1452.716
2013,biofuel_imports,United Kingdom,3432.436
2014,biofuel_imports,United Kingdom,4757.134
2015,biofuel_imports,United Kingdom,6548.0
2016,biofuel_imports,United Kingdom,7085.0
2017,biofuel_imports,United Kingdom,6888.0
2018,biofuel_imports,United Kingdom,8011.0
2019,biofuel_imports,United Kingdom,8847.0
total,biofuel_imports,United Kingdom,48018.655
2011,biofuel_imports,Montenegro,0.0
2012,biofuel_imports,Montenegro,0.0
2013,biofuel_imports,Montenegro,0.0
2014,biofuel_imports,Montenegro,4.132
2015,biofuel_imports,Montenegro,1.738
2016,biofuel_imports,Montenegro,1.635
2017,biofuel_imports,Montenegro,1.328
2018,biofuel_imports,Montenegro,1.3
2019,biofuel_imports,Montenegro,1.9
2020,biofuel_imports,Montenegro,1.75
total,biofuel_imports,Montenegro,13.783
2011,biofuel_imports,North Macedonia,0.0
2012,biofuel_imports,North Macedonia,0.0
2013,biofuel_imports,North Macedonia,0.0
2014,biofuel_imports,North Macedonia,0.0
2015,biofuel_imports,North Macedonia,0.0
2016,biofuel_imports,North Macedonia,0.0
2017,biofuel_imports,North Macedonia,0.0
2018,biofuel_imports,North Macedonia,0.0
2019,biofuel_imports,North Macedonia,0.0
2020,biofuel_imports,North Macedonia,0.0
total,biofuel_imports,North Macedonia,0.0
2011,biofuel_imports,Albania,0.0
2012,biofuel_imports,Albania,0.0
2013,biofuel_imports,Albania,0.0
2014,biofuel_imports,Albania,0.0
2015,biofuel_imports,Albania,0.0
2016,biofuel_imports,Albania,0.0
2017,biofuel_imports,Albania,990.4
2018,biofuel_imports,Albania,0.0
2019,biofuel_imports,Albania,0.0
2020,biofuel_imports,Albania,42.6
total,biofuel_imports,Albania,1033.0
2011,biofuel_imports,Serbia,0.722
2012,biofuel_imports,Serbia,3.918
2013,biofuel_imports,Serbia,2.648
2014,biofuel_imports,Serbia,2.561
2015,biofuel_imports,Serbia,7.19
2016,biofuel_imports,Serbia,18.245
2017,biofuel_imports,Serbia,68.228
2018,biofuel_imports,Serbia,26.571
2019,biofuel_imports,Serbia,23.401
2020,biofuel_imports,Serbia,40.574
total,biofuel_imports,Serbia,194.058
2011,biofuel_imports,Turkey,0.0
2012,biofuel_imports,Turkey,0.0
2013,biofuel_imports,Turkey,0.0
2014,biofuel_imports,Turkey,0.0
2015,biofuel_imports,Turkey,0.0
2016,biofuel_imports,Turkey,0.0
2017,biofuel_imports,Turkey,0.0
2018,biofuel_imports,Turkey,0.0
2019,biofuel_imports,Turkey,0.0
2020,biofuel_imports,Turkey,0.0
total,biofuel_imports,Turkey,0.0
2014,biofuel_imports,Bosnia and Herzegovina,0.0
2015,biofuel_imports,Bosnia and Herzegovina,0.0
2016,biofuel_imports,Bosnia and Herzegovina,0.0
2017,biofuel_imports,Bosnia and Herzegovina,14.0
2018,biofuel_imports,Bosnia and Herzegovina,10.0
2019,biofuel_imports,Bosnia and Herzegovina,1.0
2020,biofuel_imports,Bosnia and Herzegovina,1.0
total,biofuel_imports,Bosnia and Herzegovina,26.0
